frame_id,timestamp,gait_type,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,root_acceleration_x,root_acceleration_y,root_acceleration_z,left_acceleration_x,left_acceleration_y,left_acceleration_z,right_acceleration_x,right_acceleration_y,right_acceleration_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z,step_length,step_width,step_height,left_contact_prob,right_contact_prob,support_type,max_foot_height
1,0.004167,walk,0.0033597312214923183,-0.09623230141588307,-0.0007199424046283339,-0.02623069544016987,0.15521005888696074,-0.21261329784453578,-0.0019198464122889372,0.0035997120230384268,-0.001679865610751155,-0.0019198464122889372,-0.006239500839939046,0.0004799616030722343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012329000000000034,0.166747,-0.9234699999999999,0.002491000000000021,-0.144909,-0.9255249999999999,0.014820000000000055,0.311656,0.002055000000000029,0.9720966777414388,0.9890903274162071,double,-0.9234699999999999
2,0.008333,walk,0.0052808449351815865,-0.1084973595775343,-0.00024003840612523602,-0.062075758200724515,0.12489281249184471,-0.2499041051185314,-0.00024003840612523602,0.002640422467594957,0.0009601536245800601,-0.0028804608737160293,-0.00312049927988124,-0.0014402304368705066,0.46114107385724146,-2.9440850123982787,0.115195390903288,0.40321843642911687,-0.23026633592017995,0.6337060094410021,-0.2305843642407806,0.7486801632399918,-0.46091983676013937,-0.012351999999999919,0.16721,-0.923465,0.0024570000000001535,-0.14447,-0.9255300000000001,0.014809000000000072,0.31168,0.0020650000000000945,0.9746503120001342,0.9925261875131235,double,-0.923465
3,0.0125,walk,0.006479481641468501,-0.1099112071034284,-0.0014398848092300241,-0.1043189570846276,0.11183928337545829,-0.2732652037721041,-0.0021598272138050713,0.0050395968322534635,0.0014398848092150374,-0.0033597312215456043,-0.0011999040076872464,0.0002399808015361171,0.2876497975250575,-0.3392962625135833,-0.28794010153702615,-0.46071245684661266,0.5757557870550771,0.1151262742104577,-0.11501568222452002,0.4609059928471306,0.40321843974241023,-0.012387999999999844,0.16768899999999998,-0.923453,0.0024159999999999737,-0.14401700000000003,-0.925523,0.014803999999999817,0.31170600000000004,0.0020700000000000163,0.9698519463954856,0.9940406109807487,double,-0.923453
4,0.016667,walk,0.01007919366453024,-0.11807055435565637,-0.006239500839925723,-0.14293019311838442,0.16226636458467758,-0.2541805631158484,-0.0031197504199761833,0.003359731221502309,-0.0004799616030714016,0.00047996160308555583,-0.001439884809203381,0.001199904007679753,0.8638617765926898,-1.9580866935992252,-1.1518157021107986,-0.23036314042983247,-0.4031354957406178,-0.46072628084627765,0.9214525617065418,-0.05759078510106421,0.23036314042323872,-0.012442999999999982,0.168195,-0.923429,0.0023759999999999337,-0.14353099999999996,-0.925492,0.014818999999999916,0.31172599999999995,0.002062999999999926,0.9716868655658244,0.9967753548722995,double,-0.923429
5,0.020833,walk,0.003600576092145037,-0.11593855016802292,-0.006721075372066252,-0.0796206104129361,0.20146422362747587,-0.24146692792557545,-0.0019203072491617863,0.0007201152184348371,0.0028804608737393483,-0.00048007681230377136,-0.0016802688430232254,0.0,-1.5551170360982245,0.5117628870939648,-0.11559638313502855,0.28791242698377273,-0.6336092182111072,0.8066304553074293,-0.23044609106800942,-0.05770140034081721,-0.2880230455304256,-0.012465999999999866,0.168681,-0.923389,0.002359,-0.14305500000000002,-0.925464,0.014824999999999866,0.311736,0.002074999999999938,0.9733566891251965,0.9970874900426749,double,-0.923389
6,0.025,walk,0.006239500839952367,-0.11903047756179419,-0.0011999040076606032,-0.0337349281320455,0.22781182268464056,-0.14045809084227284,-0.004079673626094008,0.004799616030717347,0.0,-0.0011999040076339598,0.0,0.0014398848092150374,0.6332912761716653,-0.7420032142479658,1.3249751294469998,-0.5182064739458175,0.9790018747978183,-0.6912553092727016,-0.17274470730266098,0.40323226374447446,0.34554471063475817,-0.012508999999999881,0.169197,-0.9233840000000001,0.0023280000000001078,-0.14255900000000002,-0.9254530000000001,0.014836999999999989,0.31175600000000003,0.0020689999999999875,0.9688113160960043,0.996876150037683,double,-0.9233840000000001
7,0.029167,walk,0.005039596832265124,-0.11567074634029531,0.0019198464122622953,-0.05831774411816533,0.15945198374135364,-0.12161825986652838,-0.0011999040076872472,0.006479481641468506,0.0004799616030722346,0.0004799616030322698,-0.0004799616030722346,-0.0007199424046075193,-0.2879539255308959,0.8062709914804133,0.748680206364987,0.6910894212639219,0.40313549574061935,0.11518157021171944,0.40313549572023777,-0.11518157021171944,-0.5183170659521378,-0.012534999999999963,0.169706,-0.9233899999999999,0.0023089999999998945,-0.142079,-0.925464,0.014843999999999857,0.31178500000000003,0.0020740000000000203,0.9682481610287665,0.9983508896786103,double,-0.9233899999999999
8,0.033333,walk,0.0,-0.11809889582332983,0.0016802688430365487,-0.02193573385762152,0.1375740589454155,-0.15737994638929048,-0.000960153624607542,0.003120499279885402,0.004320691310609852,-0.00024003840612523588,-0.0014402304368713384,0.0014402304368696728,-1.2096967912302259,-0.5828491317893706,-0.05750781786503754,0.05754929982710156,-0.8062847723435195,0.9219226374310164,-0.17282765462254082,-0.23050140033583846,0.5185244458658642,-0.012539000000000078,0.170211,-0.9233790000000001,0.0023079999999999767,-0.14159300000000002,-0.9254650000000001,0.014847000000000055,0.311804,0.0020860000000000323,0.9701141445249722,0.9965818515981311,double,-0.9233790000000001
9,0.0375,walk,0.008159347252188023,-0.1233501319894444,0.0021598272138050735,-0.07089838383382505,0.16116557460215403,-0.16562753032985814,-0.0014398848092033823,0.004559635229181233,0.0002399808015352847,-0.0002399808015161349,-0.0004799616030722346,0.0,1.9580866935896397,-1.2601958641983626,0.11508480220027,-0.11512627420106566,0.3453649986311093,-0.9792921788035924,1.3824000264215919e-05,0.23044608442503106,-0.3456276546363508,-0.012578999999999896,0.170744,-0.923387,0.0022730000000001915,-0.141081,-0.925474,0.014852000000000087,0.311825,0.002087000000000061,0.9711506634096299,0.9991056443574655,double,-0.923387
10,0.041667,walk,0.005039596832265116,-0.12407007439404588,-0.0009599232061444676,-0.06878233150475462,0.15710187995942734,-0.22849862675865507,-0.0016798656107728006,0.006239500839933211,-0.0002399808015352843,-0.0011999040076872453,-0.0011999040076739237,0.001199904007679752,-0.7486802063649879,-0.1727723553159294,-0.7486802063713794,-0.05759078511385124,0.403135495740815,-0.11518157021131953,-0.2303631404298319,-0.17277235531597993,0.2879539255290979,-0.012607000000000035,0.171287,-0.923384,0.00224700000000011,-0.140569,-0.925465,0.014854000000000145,0.311856,0.0020809999999999995,0.9684131072831614,0.9965361754908203,double,-0.923384
