Format Version,1.25,Take Name,step_down_028,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-10-30 09.54.19.956 PM,Capture Start Frame,585217,Total Frames in Take,264,Total Exported Frames,264,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
5,0.041667,-0.012935,0.021992,0.320734,-0.946826,-1.225139,-0.124619,0.365242,0.032576,0.016459,0.652312,-0.757071,-1.434377,-0.215347,0.358582,-0.023395,-0.018791,0.400070,-0.915993,-1.316321,-0.170539,1.271274
6,0.050000,-0.012873,0.022018,0.320734,-0.946826,-1.225148,-0.124602,0.365215,0.032896,0.016403,0.652286,-0.757081,-1.434375,-0.215342,0.358579,-0.020001,-0.017683,0.399224,-0.916465,-1.315324,-0.170304,1.271163
7,0.058333,-0.012898,0.022017,0.320820,-0.946796,-1.225151,-0.124581,0.365198,0.033119,0.016308,0.652306,-0.757056,-1.434377,-0.215337,0.358575,-0.021573,-0.017160,0.399807,-0.916185,-1.314774,-0.170111,1.270932
8,0.066667,-0.012927,0.022090,0.320860,-0.946781,-1.225154,-0.124567,0.365176,0.033477,0.016272,0.652278,-0.757066,-1.434367,-0.215334,0.358575,-0.021861,-0.018827,0.399680,-0.916201,-1.313882,-0.169960,1.270892
9,0.075000,-0.012765,0.022125,0.320885,-0.946774,-1.225161,-0.124549,0.365142,0.033835,0.016291,0.652216,-0.757102,-1.434363,-0.215332,0.358580,-0.020892,-0.016411,0.399160,-0.916496,-1.312937,-0.169724,1.271164
10,0.083333,-0.012760,0.022170,0.320979,-0.946741,-1.225150,-0.124536,0.365120,0.034291,0.016122,0.652153,-0.757139,-1.434373,-0.215323,0.358579,-0.022951,-0.017564,0.399691,-0.916194,-1.311984,-0.169573,1.271188
11,0.091667,-0.012692,0.022187,0.321072,-0.946710,-1.225150,-0.124516,0.365104,0.034561,0.016129,0.652105,-0.757169,-1.434365,-0.215315,0.358582,-0.022440,-0.017800,0.399616,-0.916235,-1.311274,-0.169290,1.270929
12,0.100000,-0.012523,0.022190,0.321170,-0.946679,-1.225150,-0.124495,0.365085,0.035016,0.015946,0.652063,-0.757188,-1.434370,-0.215312,0.358592,-0.020172,-0.017839,0.399537,-0.916321,-1.310219,-0.168934,1.271030
13,0.108333,-0.012281,0.022219,0.321278,-0.946645,-1.225148,-0.124483,0.365054,0.035292,0.015888,0.651996,-0.757234,-1.434358,-0.215311,0.358586,-0.021710,-0.018861,0.399707,-0.916192,-1.309260,-0.168917,1.270771
14,0.116667,-0.012084,0.022234,0.321480,-0.946578,-1.225137,-0.124490,0.365039,0.035663,0.015726,0.651937,-0.757271,-1.434349,-0.215317,0.358613,-0.021161,-0.016954,0.399572,-0.916301,-1.308589,-0.168769,1.270485
15,0.125000,-0.011852,0.022265,0.321556,-0.946555,-1.225132,-0.124485,0.365021,0.035928,0.015597,0.651897,-0.757295,-1.434325,-0.215307,0.358620,-0.021197,-0.019254,0.399615,-0.916236,-1.307287,-0.168495,1.270709
16,0.133333,-0.011674,0.022192,0.321657,-0.946524,-1.225138,-0.124481,0.365006,0.035684,0.015000,0.652134,-0.757115,-1.434392,-0.215540,0.359010,-0.021028,-0.017055,0.398966,-0.916566,-1.306152,-0.168366,1.270595
17,0.141667,-0.011446,0.022131,0.321764,-0.946492,-1.225136,-0.124485,0.364990,0.035765,0.015058,0.651996,-0.757229,-1.434382,-0.215530,0.358996,-0.020915,-0.020605,0.399357,-0.916326,-1.305093,-0.168280,1.270477
18,0.150000,-0.010536,0.022248,0.322215,-0.946346,-1.225141,-0.124508,0.364985,0.035657,0.015156,0.651971,-0.757254,-1.434344,-0.215518,0.359017,-0.021278,-0.016961,0.398987,-0.916553,-1.303981,-0.168053,1.270507
19,0.158333,-0.009415,0.022540,0.323002,-0.946083,-1.225147,-0.124585,0.364992,0.035715,0.015112,0.651914,-0.757301,-1.434315,-0.215514,0.359017,-0.020953,-0.018556,0.399230,-0.916423,-1.302990,-0.167969,1.270293
20,0.166667,-0.008033,0.022891,0.323929,-0.945770,-1.225156,-0.124692,0.365004,0.035908,0.014998,0.651861,-0.757339,-1.434283,-0.215518,0.359029,-0.020315,-0.016977,0.398753,-0.916676,-1.301678,-0.167626,1.270533
21,0.175000,-0.006436,0.023040,0.324176,-0.945694,-1.225174,-0.124716,0.364993,0.035909,0.014816,0.651916,-0.757295,-1.434228,-0.215517,0.359052,-0.021075,-0.018133,0.399651,-0.916246,-1.300708,-0.167617,1.270215
22,0.183333,-0.005549,0.022848,0.324303,-0.945661,-1.225193,-0.124743,0.364993,0.036190,0.014670,0.651879,-0.757317,-1.434173,-0.215526,0.359065,-0.019512,-0.018813,0.399236,-0.916447,-1.299512,-0.167371,1.269954
23,0.191667,-0.004810,0.022583,0.324310,-0.945669,-1.225208,-0.124770,0.364986,0.036330,0.014427,0.651886,-0.757309,-1.434113,-0.215544,0.359074,-0.019984,-0.018692,0.399880,-0.916159,-1.298217,-0.167261,1.270210
24,0.200000,-0.004370,0.022283,0.323669,-0.945898,-1.225185,-0.124745,0.365027,0.036445,0.014171,0.652025,-0.757188,-1.434045,-0.215545,0.359082,-0.019885,-0.018844,0.399894,-0.916152,-1.296939,-0.167085,1.269925
25,0.208333,-0.003716,0.021931,0.323618,-0.945926,-1.225191,-0.124740,0.365034,0.036842,0.013851,0.652050,-0.757153,-1.433980,-0.215585,0.359123,-0.018271,-0.018457,0.399753,-0.916255,-1.295464,-0.166737,1.269797
26,0.216667,-0.003062,0.021692,0.323567,-0.945952,-1.225211,-0.124742,0.365013,0.036707,0.013655,0.652306,-0.756944,-1.433897,-0.215615,0.359142,-0.020850,-0.019255,0.401448,-0.915442,-1.294505,-0.166668,1.269432
27,0.225000,-0.002383,0.021443,0.323553,-0.945964,-1.225220,-0.124729,0.364988,0.036810,0.013411,0.652466,-0.756804,-1.433809,-0.215655,0.359169,-0.019743,-0.017917,0.400741,-0.915803,-1.293041,-0.166377,1.269622
28,0.233333,-0.001719,0.021214,0.323630,-0.945944,-1.225227,-0.124700,0.364953,0.036539,0.013357,0.652767,-0.756559,-1.433709,-0.215694,0.359185,-0.019299,-0.015472,0.400878,-0.915798,-1.291664,-0.166114,1.269614
29,0.241667,-0.001079,0.021127,0.323734,-0.945912,-1.225240,-0.124659,0.364909,0.036367,0.013143,0.653041,-0.756335,-1.433610,-0.215745,0.359229,-0.020314,-0.018792,0.401633,-0.915383,-1.290375,-0.165993,1.268975
30,0.250000,-0.000611,0.021132,0.323864,-0.945868,-1.225251,-0.124622,0.364841,0.036087,0.012756,0.653401,-0.756044,-1.433516,-0.215809,0.359312,-0.024338,-0.019926,0.402498,-0.914880,-1.289037,-0.166310,1.268407
31,0.258333,0.000042,0.021109,0.323985,-0.945827,-1.225254,-0.124557,0.364757,0.033516,0.016358,0.654788,-0.754892,-1.432989,-0.215999,0.359129,-0.023910,-0.018219,0.402595,-0.914884,-1.287852,-0.166107,1.267883
32,0.266667,0.000656,0.021207,0.324151,-0.945768,-1.225246,-0.124490,0.364653,0.032667,0.017033,0.655242,-0.754521,-1.432823,-0.216075,0.359112,-0.023561,-0.018383,0.402846,-0.914780,-1.286267,-0.166093,1.267279
33,0.275000,0.002125,0.021033,0.324556,-0.945630,-1.225233,-0.124450,0.364449,0.031894,0.017699,0.655691,-0.754148,-1.432692,-0.216154,0.359093,-0.023510,-0.016571,0.403357,-0.914591,-1.285169,-0.165675,1.267261
34,0.283333,0.003637,0.020905,0.324675,-0.945588,-1.225248,-0.124358,0.364249,0.030976,0.018147,0.656214,-0.753720,-1.432584,-0.216222,0.359112,-0.023887,-0.017278,0.404226,-0.914184,-1.283707,-0.165855,1.266491
35,0.291667,0.004564,0.020932,0.324902,-0.945505,-1.225250,-0.124255,0.364098,0.029658,0.018721,0.656803,-0.753246,-1.432481,-0.216323,0.359142,-0.024097,-0.015906,0.404683,-0.914001,-1.282266,-0.165851,1.265906
36,0.300000,0.005178,0.021056,0.325234,-0.945385,-1.225261,-0.124157,0.363952,0.027717,0.019389,0.657398,-0.752784,-1.432383,-0.216400,0.359181,-0.023635,-0.014925,0.405115,-0.913838,-1.281247,-0.165621,1.265415
37,0.308333,0.004567,0.021413,0.325476,-0.945297,-1.225281,-0.124091,0.363881,0.027753,0.018110,0.656545,-0.753558,-1.432695,-0.216386,0.359340,-0.024692,-0.013987,0.406212,-0.913338,-1.280030,-0.165532,1.264981
38,0.316667,0.004725,0.021802,0.325653,-0.945226,-1.225281,-0.123958,0.363749,0.020927,0.021465,0.658719,-0.751792,-1.432394,-0.216099,0.359138,-0.023586,-0.014241,0.407062,-0.912985,-1.278728,-0.165605,1.264559
39,0.325000,0.005377,0.022063,0.325895,-0.945133,-1.225298,-0.123814,0.363579,0.019924,0.019727,0.658452,-0.752100,-1.432307,-0.216304,0.359733,-0.023391,-0.012472,0.407253,-0.912931,-1.277709,-0.165333,1.264617
40,0.333333,0.005822,0.022440,0.326158,-0.945031,-1.225326,-0.123704,0.363398,0.020414,0.008659,0.658613,-0.752155,-1.432218,-0.216565,0.361361,-0.024050,-0.010537,0.407834,-0.912679,-1.276508,-0.165202,1.264298
41,0.341667,0.006048,0.022894,0.326335,-0.944958,-1.225342,-0.123596,0.363215,0.015390,0.006349,0.659479,-0.751538,-1.432242,-0.216420,0.362006,-0.024968,-0.008271,0.408246,-0.912493,-1.275696,-0.164923,1.264504
42,0.350000,0.006248,0.023384,0.326460,-0.944901,-1.225353,-0.123493,0.363033,0.012338,-0.003111,0.660403,-0.750803,-1.432042,-0.216472,0.363864,-0.024538,-0.007059,0.408890,-0.912226,-1.274835,-0.164896,1.264336
43,0.358333,0.006227,0.023849,0.326694,-0.944809,-1.225363,-0.123420,0.362864,0.005583,-0.006715,0.661104,-0.750243,-1.431838,-0.216707,0.365149,-0.024415,-0.007054,0.410245,-0.911621,-1.273816,-0.164612,1.263720
44,0.366667,0.006040,0.024309,0.327023,-0.944684,-1.225373,-0.123346,0.362712,0.001555,-0.015347,0.660523,-0.750647,-1.431533,-0.217567,0.367062,-0.023909,-0.005169,0.410945,-0.911332,-1.273001,-0.164359,1.263909
45,0.375000,0.005905,0.024844,0.327222,-0.944602,-1.225392,-0.123283,0.362555,-0.004916,-0.019475,0.660994,-0.750122,-1.431142,-0.218125,0.368491,-0.022281,-0.003497,0.411869,-0.910964,-1.271802,-0.164101,1.263681
46,0.383333,0.006021,0.025296,0.327072,-0.944642,-1.225406,-0.123168,0.362410,-0.012216,-0.026225,0.661886,-0.749046,-1.430640,-0.218773,0.370372,-0.021347,-0.003761,0.413020,-0.910464,-1.271044,-0.163851,1.263660
47,0.391667,0.005922,0.025783,0.327128,-0.944610,-1.225397,-0.123070,0.362290,-0.021864,-0.042510,0.663828,-0.746356,-1.429912,-0.219165,0.373392,-0.021094,-0.001487,0.413937,-0.910060,-1.270033,-0.163475,1.263183
48,0.400000,0.006057,0.026032,0.327241,-0.944563,-1.225385,-0.122978,0.362147,-0.029383,-0.054415,0.664051,-0.745126,-1.429245,-0.219923,0.375982,-0.020345,-0.000996,0.414837,-0.909668,-1.269747,-0.163165,1.263814
49,0.408333,0.006082,0.026118,0.327762,-0.944380,-1.225338,-0.122926,0.362026,-0.036727,-0.071797,0.663001,-0.744262,-1.428435,-0.220899,0.379316,-0.019459,0.000124,0.415699,-0.909294,-1.268401,-0.162717,1.263479
50,0.416667,0.006319,0.026202,0.327957,-0.944308,-1.225288,-0.122778,0.361922,-0.042937,-0.086494,0.662264,-0.743022,-1.427425,-0.221771,0.382065,-0.019343,0.000666,0.416377,-0.908986,-1.267651,-0.162334,1.263453
51,0.425000,0.006948,0.026223,0.327861,-0.944336,-1.225206,-0.122635,0.361842,-0.045777,-0.104460,0.660969,-0.741696,-1.426019,-0.223181,0.385284,-0.016607,0.001534,0.418183,-0.908210,-1.266990,-0.162082,1.263524
52,0.433333,0.007289,0.026291,0.327861,-0.944332,-1.225125,-0.122493,0.361749,-0.047911,-0.116907,0.660932,-0.739734,-1.424273,-0.224299,0.388250,-0.015841,0.002631,0.418707,-0.907979,-1.266432,-0.161766,1.263564
53,0.441667,0.007696,0.026321,0.327958,-0.944294,-1.225046,-0.122436,0.361717,-0.049588,-0.139114,0.656879,-0.739391,-1.422157,-0.226715,0.392629,-0.014370,0.004284,0.419976,-0.907411,-1.265677,-0.161483,1.263849
54,0.450000,0.007930,0.026313,0.327871,-0.944323,-1.224996,-0.122357,0.361688,-0.055151,-0.152985,0.657374,-0.735808,-1.419599,-0.228547,0.396357,-0.013637,0.005039,0.420033,-0.907393,-1.264983,-0.161471,1.263954
55,0.458333,0.007639,0.026437,0.327918,-0.944305,-1.224999,-0.122318,0.361630,-0.056123,-0.163314,0.656417,-0.734367,-1.416896,-0.230938,0.399904,-0.012129,0.006776,0.420878,-0.907011,-1.263731,-0.161467,1.263939
56,0.466667,0.007238,0.026548,0.328103,-0.944241,-1.225016,-0.122351,0.361589,-0.056762,-0.166541,0.657728,-0.732418,-1.413623,-0.233186,0.402958,-0.011339,0.007271,0.421142,-0.906895,-1.263085,-0.161368,1.264203
57,0.475000,0.007302,0.026340,0.328301,-0.944178,-1.224982,-0.122359,0.361573,-0.058796,-0.168004,0.657665,-0.731980,-1.409799,-0.236126,0.406226,-0.009668,0.007991,0.421026,-0.906962,-1.262556,-0.161617,1.264570
58,0.483333,0.007312,0.025972,0.328395,-0.944155,-1.224954,-0.122378,0.361567,-0.059862,-0.167458,0.657163,-0.732470,-1.405520,-0.239465,0.409355,-0.009109,0.007754,0.422718,-0.906182,-1.262290,-0.161638,1.264269
59,0.491667,0.007116,0.025681,0.328580,-0.944100,-1.224932,-0.122417,0.361585,-0.059948,-0.167723,0.655291,-0.734077,-1.401046,-0.243392,0.412348,-0.008219,0.007546,0.422223,-0.906423,-1.261637,-0.161965,1.264239
60,0.500000,0.007077,0.025467,0.328594,-0.944101,-1.224917,-0.122430,0.361615,-0.059304,-0.167334,0.652753,-0.736476,-1.396301,-0.247701,0.415004,-0.007591,0.009141,0.421474,-0.906762,-1.260759,-0.162468,1.264512
61,0.508333,0.007162,0.025127,0.328605,-0.944106,-1.224911,-0.122433,0.361664,-0.058491,-0.166573,0.650134,-0.739025,-1.391436,-0.252113,0.417502,-0.004461,0.010004,0.421248,-0.906879,-1.260034,-0.162948,1.265169
62,0.516667,0.008072,0.023501,0.329386,-0.943869,-1.224972,-0.122398,0.361850,-0.058247,-0.164513,0.649081,-0.740430,-1.386573,-0.256732,0.419664,-0.004966,0.012211,0.421922,-0.906536,-1.260723,-0.163869,1.266854
63,0.525000,0.008349,0.022977,0.329248,-0.943927,-1.224919,-0.122420,0.361922,-0.057011,-0.161992,0.648404,-0.741675,-1.381513,-0.261630,0.421830,-0.000020,0.015100,0.421781,-0.906572,-1.259863,-0.164763,1.267863
64,0.533333,0.008413,0.022575,0.329149,-0.943971,-1.224864,-0.122449,0.361980,-0.057070,-0.157917,0.648750,-0.742246,-1.376339,-0.266815,0.423749,0.000290,0.015794,0.420463,-0.907172,-1.258976,-0.165595,1.268214
65,0.541667,0.007313,0.023934,0.328296,-0.944243,-1.224586,-0.122646,0.361917,-0.059457,-0.152746,0.650442,-0.741660,-1.370894,-0.272222,0.425633,0.001667,0.015174,0.420169,-0.907318,-1.258557,-0.166482,1.268494
66,0.550000,0.007463,0.023430,0.328376,-0.944227,-1.224522,-0.122662,0.361970,-0.058402,-0.148142,0.652394,-0.740963,-1.365606,-0.277732,0.427152,0.002231,0.017470,0.419960,-0.907372,-1.257434,-0.167090,1.268760
67,0.558333,0.007623,0.022948,0.328458,-0.944209,-1.224475,-0.122671,0.362027,-0.055672,-0.142636,0.653394,-0.741372,-1.360460,-0.283492,0.428194,0.002822,0.016344,0.420228,-0.907267,-1.257288,-0.167871,1.269292
68,0.566667,0.007827,0.022478,0.328476,-0.944213,-1.224425,-0.122680,0.362072,-0.053091,-0.136414,0.655051,-0.741270,-1.355196,-0.289351,0.429040,0.004370,0.018596,0.419679,-0.907471,-1.256126,-0.168425,1.269967
69,0.575000,0.007893,0.022125,0.328494,-0.944214,-1.224361,-0.122702,0.362109,-0.049511,-0.129619,0.656179,-0.741739,-1.349971,-0.295378,0.429585,0.004861,0.016340,0.421180,-0.906817,-1.256389,-0.169196,1.270358
70,0.583333,0.007922,0.021698,0.328445,-0.944241,-1.224318,-0.122709,0.362144,-0.046572,-0.122752,0.658039,-0.741450,-1.344641,-0.301530,0.429861,0.006960,0.018157,0.420998,-0.906853,-1.255435,-0.169856,1.270764
71,0.591667,0.007518,0.021583,0.328494,-0.944229,-1.224298,-0.122759,0.362147,-0.042478,-0.115646,0.658937,-0.742040,-1.339130,-0.307772,0.430030,0.009881,0.020612,0.419776,-0.907340,-1.253793,-0.170415,1.271234
72,0.600000,0.007655,0.021094,0.328144,-0.944361,-1.224214,-0.122788,0.362177,-0.039069,-0.108916,0.659914,-0.742377,-1.333597,-0.314239,0.429956,0.010608,0.018366,0.420727,-0.906939,-1.254021,-0.171179,1.271655
73,0.608333,0.007318,0.020480,0.327755,-0.944513,-1.224162,-0.122727,0.362208,-0.035841,-0.102566,0.660534,-0.742893,-1.328047,-0.320857,0.429647,0.011820,0.017854,0.420107,-0.907222,-1.253470,-0.172113,1.272288
74,0.616667,0.005339,0.020319,0.326656,-0.944910,-1.224099,-0.122595,0.362123,-0.033630,-0.096818,0.660548,-0.743755,-1.322418,-0.327603,0.429213,0.012100,0.019122,0.420245,-0.907128,-1.252342,-0.172809,1.272014
75,0.625000,0.002281,0.021699,0.325591,-0.945259,-1.223907,-0.122679,0.361825,-0.031595,-0.091425,0.660459,-0.744605,-1.316767,-0.334448,0.428486,0.012896,0.018826,0.419956,-0.907258,-1.251668,-0.173592,1.272142
76,0.633333,0.001360,0.022212,0.325407,-0.945312,-1.223844,-0.122736,0.361718,-0.029788,-0.086867,0.659587,-0.745998,-1.311104,-0.341325,0.427663,0.016471,0.018835,0.419549,-0.907388,-1.251573,-0.174727,1.273028
77,0.641667,-0.001521,0.024206,0.326833,-0.944771,-1.224140,-0.122536,0.361356,-0.028494,-0.082631,0.658808,-0.747217,-1.305491,-0.348308,0.426686,0.016553,0.017978,0.419364,-0.907489,-1.250828,-0.175559,1.273079
78,0.650000,-0.001399,0.024069,0.326899,-0.944752,-1.224134,-0.122532,0.361333,-0.031102,-0.077893,0.658717,-0.747701,-1.300015,-0.355048,0.425163,0.016108,0.018285,0.418871,-0.907719,-1.249790,-0.176385,1.272941
79,0.658333,-0.001783,0.024116,0.326985,-0.944720,-1.224094,-0.122527,0.361327,-0.031601,-0.073254,0.657685,-0.749057,-1.294434,-0.361896,0.423644,0.017191,0.018440,0.418656,-0.907795,-1.249415,-0.177455,1.273011
80,0.666667,-0.002091,0.023896,0.327000,-0.944720,-1.224059,-0.122509,0.361380,-0.028584,-0.070208,0.655501,-0.751380,-1.288822,-0.368896,0.422258,0.017547,0.018494,0.417688,-0.908233,-1.248949,-0.178637,1.273246
81,0.675000,-0.001851,0.023497,0.327106,-0.944694,-1.224067,-0.122507,0.361417,-0.026135,-0.068506,0.652594,-0.754152,-1.283248,-0.375592,0.420502,0.017736,0.018519,0.417791,-0.908181,-1.248326,-0.179464,1.273189
82,0.683333,-0.001934,0.023394,0.327152,-0.944680,-1.224072,-0.122504,0.361368,-0.028909,-0.064495,0.651509,-0.755341,-1.277750,-0.382814,0.418689,0.017651,0.020056,0.417272,-0.908389,-1.246915,-0.180407,1.272786
83,0.691667,0.000122,0.019767,0.328796,-0.944194,-1.224250,-0.122147,0.361725,-0.035397,-0.061921,0.649412,-0.757085,-1.272168,-0.390046,0.415788,0.017566,0.020468,0.416198,-0.908874,-1.246065,-0.181514,1.272682
84,0.700000,-0.000527,0.020227,0.328286,-0.944362,-1.224112,-0.122231,0.361655,-0.036239,-0.061547,0.646141,-0.759869,-1.266721,-0.397021,0.413321,0.016867,0.019179,0.415743,-0.909123,-1.245613,-0.182651,1.272505
85,0.708333,-0.000338,0.019817,0.328402,-0.944330,-1.224134,-0.122225,0.361693,-0.040637,-0.061888,0.642653,-0.762572,-1.261309,-0.403813,0.410277,0.018624,0.022032,0.412590,-0.910460,-1.243823,-0.183784,1.272818
86,0.716667,-0.000318,0.019692,0.327569,-0.944622,-1.224064,-0.122258,0.361697,-0.045256,-0.063169,0.639359,-0.764972,-1.255889,-0.410561,0.407075,0.017376,0.019382,0.413344,-0.910203,-1.243936,-0.184768,1.272378
87,0.725000,0.003423,0.019005,0.329103,-0.944097,-1.224194,-0.121975,0.361873,-0.051497,-0.064335,0.636064,-0.767224,-1.250640,-0.417140,0.403657,0.016625,0.017480,0.411539,-0.911073,-1.243149,-0.186094,1.272201
88,0.733333,0.002724,0.018137,0.327913,-0.944530,-1.223955,-0.122218,0.361933,-0.058590,-0.065682,0.632485,-0.769556,-1.245474,-0.423720,0.399939,0.017428,0.019705,0.408823,-0.912235,-1.241053,-0.187091,1.272044
89,0.741667,0.003266,0.017522,0.327770,-0.944590,-1.223950,-0.122273,0.361991,-0.066529,-0.068990,0.628607,-0.771795,-1.240221,-0.430322,0.395989,0.016903,0.019911,0.408603,-0.912338,-1.240844,-0.188135,1.271888
90,0.750000,0.003638,0.016872,0.327569,-0.944670,-1.223932,-0.122256,0.362032,-0.075655,-0.072258,0.624552,-0.773944,-1.234907,-0.436788,0.391909,0.013623,0.019034,0.407117,-0.913076,-1.239721,-0.189132,1.271384
91,0.758333,0.004175,0.016351,0.327549,-0.944684,-1.223942,-0.122272,0.362076,-0.086197,-0.073098,0.619956,-0.776454,-1.229622,-0.443086,0.388077,0.011709,0.018849,0.405647,-0.913760,-1.238852,-0.190230,1.270987
92,0.766667,0.004882,0.015901,0.327570,-0.944680,-1.223944,-0.122254,0.362128,-0.096303,-0.073810,0.615019,-0.779121,-1.224364,-0.449216,0.384304,0.010863,0.018029,0.404374,-0.914352,-1.238172,-0.191238,1.270713
93,0.775000,0.005872,0.015323,0.327626,-0.944665,-1.223922,-0.122222,0.362161,-0.101379,-0.076770,0.608908,-0.782981,-1.219239,-0.455219,0.380630,0.014507,0.019562,0.402700,-0.915008,-1.237427,-0.192284,1.271169
94,0.783333,0.006446,0.015011,0.327759,-0.944620,-1.223955,-0.122182,0.362180,-0.108672,-0.078192,0.602406,-0.786882,-1.214099,-0.461103,0.377076,0.010701,0.020823,0.400357,-0.916060,-1.235411,-0.193452,1.270605
95,0.791667,0.007588,0.014618,0.327727,-0.944629,-1.224001,-0.122146,0.362146,-0.114494,-0.079551,0.596680,-0.790276,-1.209118,-0.466816,0.373776,0.007715,0.019146,0.398358,-0.916998,-1.234569,-0.194675,1.270046
96,0.800000,0.008939,0.014044,0.327555,-0.944685,-1.223970,-0.122116,0.362184,-0.120461,-0.081761,0.590713,-0.793639,-1.204194,-0.472451,0.370596,0.004767,0.017469,0.396116,-0.918022,-1.234215,-0.195832,1.269534
97,0.808333,0.010594,0.013568,0.327438,-0.944716,-1.223980,-0.122081,0.362203,-0.125270,-0.083027,0.584894,-0.797066,-1.199390,-0.477936,0.367440,0.002686,0.015995,0.394381,-0.918804,-1.233683,-0.197039,1.268858
98,0.816667,0.011219,0.013022,0.327380,-0.944736,-1.223964,-0.122060,0.362256,-0.132835,-0.085396,0.578854,-0.799994,-1.194811,-0.483237,0.364462,0.000450,0.015857,0.391976,-0.919839,-1.232961,-0.198254,1.268210
99,0.825000,0.011272,0.012555,0.327460,-0.944714,-1.223883,-0.122063,0.362361,-0.137056,-0.086070,0.572726,-0.803612,-1.190185,-0.488511,0.361434,-0.001229,0.014298,0.389496,-0.920916,-1.232278,-0.199603,1.267540
100,0.833333,0.011158,0.012013,0.327483,-0.944715,-1.223768,-0.122113,0.362467,-0.140814,-0.086793,0.566651,-0.807183,-1.185662,-0.493664,0.358587,-0.002712,0.012671,0.387276,-0.921873,-1.231531,-0.200890,1.266853
101,0.841667,0.011078,0.011287,0.327453,-0.944735,-1.223650,-0.122182,0.362577,-0.147046,-0.087908,0.560633,-0.810148,-1.181326,-0.498716,0.355928,-0.003353,0.012851,0.384310,-0.923109,-1.230627,-0.202299,1.266269
